loan_id,product_code,period,metric,expected_inr,system_inr,difference_inr,tolerance_inr
LN0002793,MSME-FLT,2023-10,interest,3083.3,3088.22,4.92,1.0
LN0002793,MSME-FLT,2023-11,closing_balance,292851.96,293440.89,588.93,29.29
LN0002793,MSME-FLT,2023-11,closing_principal,292851.96,293440.89,588.93,29.29
LN0002793,MSME-FLT,2023-11,interest,2697.01,2701.81,4.8,1.0
LN0002793,MSME-FLT,2023-12,closing_balance,257358.2,257952.13,593.93,25.74
LN0002793,MSME-FLT,2023-12,closing_principal,257358.2,257952.13,593.93,25.74
LN0002793,MSME-FLT,2023-12,interest,2487.24,2492.24,5.0,1.0
LN0002793,MSME-FLT,2024-01,closing_balance,221557.01,222161.96,604.95,22.16
LN0002793,MSME-FLT,2024-01,closing_principal,221557.01,222161.96,604.95,22.16
LN0002793,MSME-FLT,2024-01,interest,2179.81,2190.83,11.02,1.0
LN0002793,MSME-FLT,2024-02,closing_balance,185331.52,185946.08,614.56,18.53
LN0002793,MSME-FLT,2024-02,closing_principal,185331.52,185946.08,614.56,18.53
LN0002793,MSME-FLT,2024-02,interest,1755.51,1765.12,9.61,1.0
LN0002793,MSME-FLT,2024-03,closing_balance,148920.27,149544.35,624.08,14.89
LN0002793,MSME-FLT,2024-03,closing_principal,148920.27,149544.35,624.08,14.89
LN0002793,MSME-FLT,2024-03,interest,1569.75,1579.27,9.52,1.0
LN0002793,MSME-FLT,2024-04,closing_balance,112159.93,112792.48,632.55,11.22
LN0002793,MSME-FLT,2024-04,closing_principal,112159.93,112792.48,632.55,11.22
LN0002793,MSME-FLT,2024-04,interest,1220.66,1229.13,8.47,1.0
LN0002793,MSME-FLT,2024-05,closing_balance,75128.92,75769.44,640.52,7.51
LN0002793,MSME-FLT,2024-05,closing_principal,75128.92,75769.44,640.52,7.51
LN0002793,MSME-FLT,2024-05,interest,949.99,957.96,7.97,1.0
LN0002793,MSME-FLT,2024-06,closing_balance,37763.73,38411.2,647.47,3.78
LN0002793,MSME-FLT,2024-06,closing_principal,37763.73,38411.2,647.47,3.78
LN0002793,MSME-FLT,2024-06,interest,615.81,622.76,6.95,1.0
LN0002793,MSME-FLT,2024-07,closing_balance,0.0,653.84,653.84,1.0
LN0002793,MSME-FLT,2024-07,closing_principal,0.0,653.84,653.84,1.0
LN0002793,MSME-FLT,2024-07,interest,319.86,326.23,6.37,1.0
LN0002802,PL-FIX,2021-03,closing_balance,330858.17,330784.83,-73.34,33.09
LN0002802,PL-FIX,2021-03,interest,1858.17,1784.83,-73.34,1.0
LN0002802,PL-FIX,2021-04,closing_balance,323044.13,323011.54,-32.59,32.3
LN0002802,PL-FIX,2021-04,closing_principal,323044.13,323011.54,-32.59,32.3
LN0002802,PL-FIX,2021-04,interest,2933.96,2974.71,40.75,1.0
LN0002802,PL-FIX,2021-05,closing_balance,315273.0,315184.1,-88.9,31.53
LN0002802,PL-FIX,2021-05,closing_principal,315273.0,315184.1,-88.9,31.53
LN0002802,PL-FIX,2021-05,interest,2976.87,2920.56,-56.31,1.0
LN0002802,PL-FIX,2021-06,closing_balance,307336.54,307285.89,-50.65,30.73
LN0002802,PL-FIX,2021-06,closing_principal,307336.54,307285.89,-50.65,30.73
LN0002802,PL-FIX,2021-06,interest,2811.54,2849.79,38.25,1.0
LN0002802,PL-FIX,2021-07,closing_balance,299420.67,299316.27,-104.4,29.94
LN0002802,PL-FIX,2021-07,closing_principal,299420.67,299316.27,-104.4,29.94
LN0002802,PL-FIX,2021-07,interest,2832.13,2778.38,-53.75,1.0
LN0002802,PL-FIX,2021-08,closing_balance,291431.85,291274.59,-157.26,29.14
LN0002802,PL-FIX,2021-08,closing_principal,291431.85,291274.59,-157.26,29.14
LN0002802,PL-FIX,2021-08,interest,2759.18,2706.32,-52.86,1.0
LN0002802,PL-FIX,2021-09,closing_balance,283282.78,283160.2,-122.58,28.33
LN0002802,PL-FIX,2021-09,closing_principal,283282.78,283160.2,-122.58,28.33
LN0002802,PL-FIX,2021-09,interest,2598.93,2633.61,34.68,1.0
LN0002802,PL-FIX,2021-10,closing_balance,275145.25,274972.44,-172.81,27.51
LN0002802,PL-FIX,2021-10,closing_principal,275145.25,274972.44,-172.81,27.51
LN0002802,PL-FIX,2021-10,interest,2610.47,2560.24,-50.23,1.0
LN0002802,PL-FIX,2021-11,closing_balance,266850.94,266710.65,-140.29,26.69
LN0002802,PL-FIX,2021-11,closing_principal,266850.94,266710.65,-140.29,26.69
LN0002802,PL-FIX,2021-11,interest,2453.69,2486.21,32.52,1.0
LN0002802,PL-FIX,2021-12,closing_balance,258561.99,258374.16,-187.83,25.86
LN0002802,PL-FIX,2021-12,closing_principal,258561.99,258374.16,-187.83,25.86
LN0002802,PL-FIX,2021-12,interest,2459.05,2411.51,-47.54,1.0
LN0002802,PL-FIX,2022-01,closing_balance,250196.66,249962.29,-234.37,25.02
LN0002802,PL-FIX,2022-01,closing_principal,250196.66,249962.29,-234.37,25.02
LN0002802,PL-FIX,2022-01,interest,2382.67,2336.13,-46.54,1.0
LN0002802,PL-FIX,2022-02,closing_balance,241531.12,241474.37,-56.75,24.15
LN0002802,PL-FIX,2022-02,closing_principal,241531.12,241474.37,-56.75,24.15
LN0002802,PL-FIX,2022-02,interest,2082.46,2260.08,177.62,1.0
LN0002802,PL-FIX,2022-03,closing_balance,233008.85,232909.7,-99.15,23.3
LN0002802,PL-FIX,2022-03,closing_principal,233008.85,232909.7,-99.15,23.3
LN0002802,PL-FIX,2022-03,interest,2225.73,2183.33,-42.4,1.0
LN0002802,PL-FIX,2022-04,closing_balance,224338.78,224267.59,-71.19,22.43
LN0002802,PL-FIX,2022-04,closing_principal,224338.78,224267.59,-71.19,22.43
LN0002802,PL-FIX,2022-04,interest,2077.93,2105.89,27.96,1.0
LN0002802,PL-FIX,2022-05,closing_balance,215658.08,215547.34,-110.74,21.57
LN0002802,PL-FIX,2022-05,closing_principal,215658.08,215547.34,-110.74,21.57
LN0002802,PL-FIX,2022-05,interest,2067.3,2027.75,-39.55,1.0
LN0002802,PL-FIX,2022-06,closing_balance,206833.28,206748.25,-85.03,20.68
LN0002802,PL-FIX,2022-06,closing_principal,206833.28,206748.25,-85.03,20.68
LN0002802,PL-FIX,2022-06,interest,1923.2,1948.91,25.71,1.0
LN0002802,PL-FIX,2022-07,closing_balance,197991.26,197869.6,-121.66,19.8
LN0002802,PL-FIX,2022-07,closing_principal,197991.26,197869.6,-121.66,19.8
LN0002802,PL-FIX,2022-07,interest,1905.98,1869.35,-36.63,1.0
LN0002802,PL-FIX,2022-08,closing_balance,189067.76,188910.67,-157.09,18.91
LN0002802,PL-FIX,2022-08,closing_principal,189067.76,188910.67,-157.09,18.91
LN0002802,PL-FIX,2022-08,interest,1824.5,1789.07,-35.43,1.0
LN0002802,PL-FIX,2022-09,closing_balance,180005.83,179870.74,-135.09,18.0
LN0002802,PL-FIX,2022-09,closing_principal,180005.83,179870.74,-135.09,18.0
LN0002802,PL-FIX,2022-09,interest,1686.07,1708.07,22.0,1.0
LN0002802,PL-FIX,2022-10,closing_balance,170916.6,170749.07,-167.53,17.09
LN0002802,PL-FIX,2022-10,closing_principal,170916.6,170749.07,-167.53,17.09
LN0002802,PL-FIX,2022-10,interest,1658.77,1626.33,-32.44,1.0
LN0002802,PL-FIX,2022-11,closing_balance,161692.8,161544.93,-147.87,16.17
LN0002802,PL-FIX,2022-11,closing_principal,161692.8,161544.93,-147.87,16.17
LN0002802,PL-FIX,2022-11,interest,1524.2,1543.86,19.66,1.0
LN0002802,PL-FIX,2022-12,closing_balance,152434.81,152257.57,-177.24,15.24
LN0002802,PL-FIX,2022-12,closing_principal,152434.81,152257.57,-177.24,15.24
LN0002802,PL-FIX,2022-12,interest,1490.01,1460.64,-29.37,1.0
LN0002802,PL-FIX,2023-01,closing_balance,143091.51,142886.23,-205.28,14.31
LN0002802,PL-FIX,2023-01,closing_principal,143091.51,142886.23,-205.28,14.31
LN0002802,PL-FIX,2023-01,interest,1404.7,1376.66,-28.04,1.0
LN0002802,PL-FIX,2023-02,closing_balance,133534.5,133430.16,-104.34,13.35
LN0002802,PL-FIX,2023-02,closing_principal,133534.5,133430.16,-104.34,13.35
LN0002802,PL-FIX,2023-02,interest,1190.99,1291.93,100.94,1.0
LN0002802,PL-FIX,2023-03,closing_balance,124017.03,123888.59,-128.44,12.4
LN0002802,PL-FIX,2023-03,closing_principal,124017.03,123888.59,-128.44,12.4
LN0002802,PL-FIX,2023-03,interest,1230.53,1206.43,-24.1,1.0
LN0002802,PL-FIX,2023-04,closing_balance,114374.99,114260.75,-114.24,11.44
LN0002802,PL-FIX,2023-04,closing_principal,114374.99,114260.75,-114.24,11.44
LN0002802,PL-FIX,2023-04,interest,1105.96,1120.16,14.2,1.0
LN0002802,PL-FIX,2023-05,closing_balance,104680.96,104545.86,-135.1,10.47
LN0002802,PL-FIX,2023-05,closing_principal,104680.96,104545.86,-135.1,10.47
LN0002802,PL-FIX,2023-05,interest,1053.97,1033.11,-20.86,1.0
LN0002802,PL-FIX,2023-06,closing_balance,94866.48,94743.13,-123.35,9.49
LN0002802,PL-FIX,2023-06,closing_principal,94866.48,94743.13,-123.35,9.49
LN0002802,PL-FIX,2023-06,interest,933.52,945.27,11.75,1.0
LN0002802,PL-FIX,2023-07,closing_balance,84992.68,84851.77,-140.91,8.5
LN0002802,PL-FIX,2023-07,closing_principal,84992.68,84851.77,-140.91,8.5
LN0002802,PL-FIX,2023-07,interest,874.2,856.64,-17.56,1.0
LN0002802,PL-FIX,2023-08,closing_balance,75027.89,74870.97,-156.92,7.5
LN0002802,PL-FIX,2023-08,closing_principal,75027.89,74870.97,-156.92,7.5
LN0002802,PL-FIX,2023-08,interest,783.21,767.2,-16.01,1.0
LN0002802,PL-FIX,2023-09,closing_balance,64948.97,64799.93,-149.04,6.49
LN0002802,PL-FIX,2023-09,closing_principal,64948.97,64799.93,-149.04,6.49
LN0002802,PL-FIX,2023-09,interest,669.08,676.96,7.88,1.0
LN0002802,PL-FIX,2023-10,closing_balance,54799.48,54637.83,-161.65,5.48
LN0002802,PL-FIX,2023-10,closing_principal,54799.48,54637.83,-161.65,5.48
LN0002802,PL-FIX,2023-10,interest,598.51,585.9,-12.61,1.0
LN0002802,PL-FIX,2023-11,closing_balance,44540.17,44383.85,-156.32,4.45
LN0002802,PL-FIX,2023-11,closing_principal,44540.17,44383.85,-156.32,4.45
LN0002802,PL-FIX,2023-11,interest,488.69,494.02,5.33,1.0
LN0002802,PL-FIX,2023-12,closing_balance,34202.61,34037.15,-165.46,3.42
LN0002802,PL-FIX,2023-12,closing_principal,34202.61,34037.15,-165.46,3.42
LN0002802,PL-FIX,2023-12,interest,410.44,401.3,-9.14,1.0
LN0002802,PL-FIX,2024-01,closing_balance,23769.79,23596.9,-172.89,2.38
LN0002802,PL-FIX,2024-01,closing_principal,23769.79,23596.9,-172.89,2.38
LN0002802,PL-FIX,2024-01,interest,315.18,307.75,-7.43,1.0
LN0002802,PL-FIX,2024-02,closing_balance,13226.7,13062.26,-164.44,1.32
LN0002802,PL-FIX,2024-02,closing_principal,13226.7,13062.26,-164.44,1.32
LN0002802,PL-FIX,2024-02,interest,204.91,213.36,8.45,1.0
LN0002802,PL-FIX,2024-03,closing_balance,-0.0,-168.22,-168.22,1.0
LN0002802,PL-FIX,2024-03,closing_principal,-0.0,-168.22,-168.22,1.0
LN0002802,PL-FIX,2024-03,interest,121.88,118.1,-3.78,1.0
LN0002812,HL-FLT,2021-03,interest,13508.14,13500.0,-8.14,1.35
LN0002812,HL-FLT,2021-04,interest,22513.56,22500.0,-13.56,2.25
LN0002812,HL-FLT,2021-05,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2021-06,interest,22513.56,22500.0,-13.56,2.25
LN0002812,HL-FLT,2021-07,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2021-08,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2021-09,interest,22513.56,22500.0,-13.56,2.25
LN0002812,HL-FLT,2021-10,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2021-11,interest,22513.56,22500.0,-13.56,2.25
LN0002812,HL-FLT,2021-12,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2022-01,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2022-02,interest,21012.66,21000.0,-12.66,2.1
LN0002812,HL-FLT,2022-03,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2022-04,interest,22513.56,22500.0,-13.56,2.25
LN0002812,HL-FLT,2022-05,interest,23264.01,23250.0,-14.01,2.33
LN0002812,HL-FLT,2022-07,interest,26365.88,26381.0,15.12,2.64
LN0002812,HL-FLT,2022-08,interest,26365.88,26381.0,15.12,2.64
LN0002812,HL-FLT,2022-09,interest,26460.38,26465.0,4.62,2.65
LN0002812,HL-FLT,2022-10,interest,28089.14,28086.0,-3.14,2.81
LN0002812,HL-FLT,2022-11,interest,27183.04,27180.0,-3.04,2.72
LN0002812,HL-FLT,2022-12,interest,29790.17,29796.0,5.83,2.98
LN0002812,HL-FLT,2023-01,interest,31018.68,31031.0,12.32,3.1
LN0002812,HL-FLT,2023-02,interest,28016.88,28028.0,11.12,2.8
LN0002812,HL-FLT,2023-04,interest,30851.92,30840.0,-11.92,3.09
LN0002812,HL-FLT,2023-05,interest,31880.32,31868.0,-12.32,3.19
LN0002812,HL-FLT,2023-06,interest,30851.92,30840.0,-11.92,3.09
LN0002812,HL-FLT,2023-07,interest,31842.83,31837.0,-5.83,3.18
LN0002812,HL-FLT,2023-08,interest,31792.63,31806.0,13.37,3.18
LN0002812,HL-FLT,2023-11,interest,30611.19,30600.0,-11.19,3.06
LN0002812,HL-FLT,2023-12,interest,31076.24,31072.0,-4.24,3.11
LN0002812,HL-FLT,2024-01,interest,30663.71,30659.0,-4.71,3.07
LN0002812,HL-FLT,2024-02,interest,28634.53,28623.0,-11.53,2.86
LN0002812,HL-FLT,2024-03,interest,30539.42,30535.0,-4.42,3.05
LN0002812,HL-FLT,2024-04,interest,29500.73,29490.0,-10.73,2.95
LN0002812,HL-FLT,2024-05,interest,30420.81,30411.0,-9.81,3.04
LN0002812,HL-FLT,2024-06,interest,29385.06,29370.0,-15.06,2.94
LN0002812,HL-FLT,2024-07,interest,30300.4,30287.0,-13.4,3.03
LN0002812,HL-FLT,2024-08,interest,30243.23,30256.0,12.77,3.02
LN0002812,HL-FLT,2024-09,interest,29211.9,29220.0,8.1,2.92
LN0002812,HL-FLT,2024-10,interest,30120.15,30132.0,11.85,3.01
LN0002812,HL-FLT,2024-11,interest,29091.87,29100.0,8.13,2.91
LN0002812,HL-FLT,2024-12,interest,29995.2,30008.0,12.8,3.0
LN0002812,HL-FLT,2025-01,interest,29935.7,29946.0,10.3,2.99
LN0002812,HL-FLT,2025-02,interest,26984.55,26992.0,7.45,2.7
LN0002812,HL-FLT,2025-03,interest,29312.7,29305.0,-7.7,2.93
LN0002812,HL-FLT,2025-04,interest,27970.39,27960.0,-10.39,2.8
LN0002812,HL-FLT,2025-05,interest,28834.28,28830.0,-4.28,2.88
LN0002812,HL-FLT,2025-06,interest,26491.69,26497.0,5.31,2.65
LN0002843,PL-FIX,2021-03,interest,4740.9,4734.0,-6.9,1.0
LN0002843,PL-FIX,2021-04,interest,7901.51,7890.0,-11.51,1.0
LN0002843,PL-FIX,2021-05,interest,8027.66,8029.0,1.34,1.0
LN0002843,PL-FIX,2021-06,interest,7587.54,7590.0,2.46,1.0
LN0002843,PL-FIX,2021-07,interest,7648.49,7657.0,8.51,1.0
LN0002843,PL-FIX,2021-08,interest,7457.19,7471.0,13.81,1.0
LN0002843,PL-FIX,2021-09,interest,7029.49,7020.0,-9.49,1.0
LN0002843,PL-FIX,2021-10,interest,7065.8,7068.0,2.2,1.0
LN0002843,PL-FIX,2021-11,interest,6646.63,6660.0,13.37,1.0
LN0002843,PL-FIX,2021-12,interest,6666.03,6665.0,-1.03,1.0
LN0002843,PL-FIX,2022-01,interest,6464.08,6479.0,14.92,1.0
LN0002843,PL-FIX,2022-02,interest,5654.15,5656.0,1.85,1.0
LN0002843,PL-FIX,2022-03,interest,6047.05,6045.0,-2.05,1.0
LN0002843,PL-FIX,2022-05,closing_balance,376004.24,376044.0,39.76,37.6
LN0002843,PL-FIX,2022-05,closing_principal,376004.24,376044.0,39.76,37.6
LN0002843,PL-FIX,2022-05,interest,4234.29,4247.0,12.71,1.0
LN0002843,PL-FIX,2022-06,interest,3940.32,3930.0,-10.32,1.0
LN0002843,PL-FIX,2022-08,closing_balance,329834.1,329875.0,40.9,32.98
LN0002843,PL-FIX,2022-08,closing_principal,329834.1,329875.0,40.9,32.98
LN0002843,PL-FIX,2022-08,interest,3739.68,3751.0,11.32,1.0
LN0002843,PL-FIX,2022-09,closing_balance,314038.58,314073.0,34.42,31.4
LN0002843,PL-FIX,2022-09,closing_principal,314038.58,314073.0,34.42,31.4
LN0002843,PL-FIX,2022-09,interest,3456.48,3450.0,-6.48,1.0
LN0002843,PL-FIX,2022-10,closing_balance,298187.23,298231.0,43.77,29.82
LN0002843,PL-FIX,2022-10,closing_principal,298187.23,298231.0,43.77,29.82
LN0002843,PL-FIX,2022-10,interest,3400.65,3410.0,9.35,1.0
LN0002843,PL-FIX,2022-11,closing_balance,282060.07,282099.0,38.93,28.21
LN0002843,PL-FIX,2022-11,closing_principal,282060.07,282099.0,38.93,28.21
LN0002843,PL-FIX,2022-11,interest,3124.84,3120.0,-4.84,1.0
LN0002843,PL-FIX,2022-12,closing_balance,265862.43,265916.0,53.57,26.59
LN0002843,PL-FIX,2022-12,closing_principal,265862.43,265916.0,53.57,26.59
LN0002843,PL-FIX,2022-12,interest,3054.36,3069.0,14.64,1.0
LN0002843,PL-FIX,2023-01,closing_balance,249489.39,249547.0,57.61,24.95
LN0002843,PL-FIX,2023-01,closing_principal,249489.39,249547.0,57.61,24.95
LN0002843,PL-FIX,2023-01,interest,2878.96,2883.0,4.04,1.0
LN0002843,PL-FIX,2023-02,closing_balance,232677.6,232731.0,53.4,23.27
LN0002843,PL-FIX,2023-02,closing_principal,232677.6,232731.0,53.4,23.27
LN0002843,PL-FIX,2023-02,interest,2440.21,2436.0,-4.21,1.0
LN0002843,PL-FIX,2023-03,closing_balance,215945.21,215990.0,44.79,21.59
LN0002843,PL-FIX,2023-03,closing_principal,215945.21,215990.0,44.79,21.59
LN0002843,PL-FIX,2023-03,interest,2519.61,2511.0,-8.61,1.0
LN0002843,PL-FIX,2023-04,closing_balance,198956.2,198988.0,31.8,19.9
LN0002843,PL-FIX,2023-04,closing_principal,198956.2,198988.0,31.8,19.9
LN0002843,PL-FIX,2023-04,interest,2262.99,2250.0,-12.99,1.0
LN0002843,PL-FIX,2023-05,closing_balance,181858.65,181906.0,47.35,18.19
LN0002843,PL-FIX,2023-05,closing_principal,181858.65,181906.0,47.35,18.19
LN0002843,PL-FIX,2023-05,interest,2154.45,2170.0,15.55,1.0
LN0002843,PL-FIX,2023-06,closing_balance,164512.43,164574.0,61.57,16.45
LN0002843,PL-FIX,2023-06,closing_principal,164512.43,164574.0,61.57,16.45
LN0002843,PL-FIX,2023-06,interest,1905.78,1920.0,14.22,1.0
LN0002843,PL-FIX,2023-07,closing_balance,147041.9,147089.0,47.1,14.7
LN0002843,PL-FIX,2023-07,closing_principal,147041.9,147089.0,47.1,14.7
LN0002843,PL-FIX,2023-07,interest,1781.47,1767.0,-14.47,1.0
LN0002843,PL-FIX,2023-08,closing_balance,129382.18,129418.0,35.82,12.94
LN0002843,PL-FIX,2023-08,closing_principal,129382.18,129418.0,35.82,12.94
LN0002843,PL-FIX,2023-08,interest,1592.28,1581.0,-11.28,1.0
LN0002843,PL-FIX,2023-09,closing_balance,111486.03,111516.0,29.97,11.15
LN0002843,PL-FIX,2023-09,closing_principal,111486.03,111516.0,29.97,11.15
LN0002843,PL-FIX,2023-09,interest,1355.85,1350.0,-5.85,1.0
LN0002843,PL-FIX,2023-10,closing_balance,93441.29,93473.0,31.71,9.34
LN0002843,PL-FIX,2023-10,closing_principal,93441.29,93473.0,31.71,9.34
LN0002843,PL-FIX,2023-10,interest,1207.26,1209.0,1.74,1.0
LN0002843,PL-FIX,2023-11,closing_balance,75168.5,75211.0,42.5,7.52
LN0002843,PL-FIX,2023-11,closing_principal,75168.5,75211.0,42.5,7.52
LN0002843,PL-FIX,2023-11,interest,979.21,990.0,10.79,1.0
LN0002843,PL-FIX,2023-12,closing_balance,56730.48,56765.0,34.52,5.67
LN0002843,PL-FIX,2023-12,closing_principal,56730.48,56765.0,34.52,5.67
LN0002843,PL-FIX,2023-12,interest,813.98,806.0,-7.98,1.0
LN0002843,PL-FIX,2024-01,closing_balance,38092.8,38133.0,40.2,3.81
LN0002843,PL-FIX,2024-01,closing_principal,38092.8,38133.0,40.2,3.81
LN0002843,PL-FIX,2024-01,interest,614.32,620.0,5.68,1.0
LN0002843,PL-FIX,2024-02,closing_balance,19226.69,19258.0,31.31,1.92
LN0002843,PL-FIX,2024-02,closing_principal,19226.69,19258.0,31.31,1.92
LN0002843,PL-FIX,2024-02,interest,385.89,377.0,-8.89,1.0
LN0002843,PL-FIX,2024-03,closing_balance,0.0,40.11,40.11,1.0
LN0002843,PL-FIX,2024-03,closing_principal,0.0,40.11,40.11,1.0
LN0002843,PL-FIX,2024-03,interest,208.2,217.0,8.8,1.0
LN0002852,HL-FLT,2021-04,closing_principal,4458000.0,4483831.97,25831.97,445.8
LN0002852,HL-FLT,2021-05,closing_principal,4458000.0,4510679.68,52679.68,445.8
LN0002852,HL-FLT,2021-05,interest,26693.04,26847.71,154.67,2.67
LN0002852,HL-FLT,2021-06,closing_balance,4550995.1,4551455.03,459.93,455.1
LN0002852,HL-FLT,2021-06,closing_principal,4458000.0,4536816.91,78816.91,445.8
LN0002852,HL-FLT,2021-06,interest,25831.97,26137.23,305.26,2.58
LN0002852,HL-FLT,2021-07,closing_balance,4577688.14,4578620.0,931.86,457.77
LN0002852,HL-FLT,2021-07,closing_principal,4458000.0,4563981.88,105981.88,445.8
LN0002852,HL-FLT,2021-07,interest,26693.04,27164.97,471.93,2.67
LN0002852,HL-FLT,2021-08,closing_balance,4604381.18,4605947.62,1566.44,460.44
LN0002852,HL-FLT,2021-08,closing_principal,4458000.0,4591309.5,133309.5,445.8
LN0002852,HL-FLT,2021-08,interest,26693.04,27327.62,634.58,2.67
LN0002852,HL-FLT,2021-09,closing_balance,4630213.15,4632552.06,2338.91,463.02
LN0002852,HL-FLT,2021-09,closing_principal,4458000.0,4617913.94,159913.94,445.8
LN0002852,HL-FLT,2021-09,interest,25831.97,26604.44,772.47,2.58
LN0002852,HL-FLT,2021-10,closing_balance,4625255.19,4628551.61,3296.42,462.53
LN0002852,HL-FLT,2021-10,closing_principal,4458000.0,4617913.94,159913.94,445.8
LN0002852,HL-FLT,2021-10,interest,26693.04,27650.55,957.51,2.67
LN0002852,HL-FLT,2021-11,closing_balance,4619436.16,4623659.21,4223.05,461.94
LN0002852,HL-FLT,2021-11,closing_principal,4458000.0,4617913.94,159913.94,445.8
LN0002852,HL-FLT,2021-11,interest,25831.97,26758.6,926.63,2.58
LN0002852,HL-FLT,2021-12,closing_balance,4614478.2,4619658.76,5180.56,461.45
LN0002852,HL-FLT,2021-12,closing_principal,4458000.0,4617913.94,159913.94,445.8
LN0002852,HL-FLT,2021-12,interest,26693.04,27650.55,957.51,2.67
LN0002852,HL-FLT,2022-01,closing_balance,4609520.24,4615658.31,6138.07,460.95
LN0002852,HL-FLT,2022-01,closing_principal,4458000.0,4615658.31,157658.31,445.8
LN0002852,HL-FLT,2022-01,interest,26693.04,27650.55,957.51,2.67
LN0002852,HL-FLT,2022-02,closing_balance,4601979.08,4608969.8,6990.72,460.2
LN0002852,HL-FLT,2022-02,closing_principal,4458000.0,4608969.8,150969.8,445.8
LN0002852,HL-FLT,2022-02,interest,24109.84,24962.49,852.65,2.41
LN0002852,HL-FLT,2022-03,closing_balance,4597021.12,4604915.8,7894.68,459.7
LN0002852,HL-FLT,2022-03,closing_principal,4458000.0,4604915.8,146915.8,445.8
LN0002852,HL-FLT,2022-03,interest,26693.04,27597.0,903.96,2.67
LN0002852,HL-FLT,2022-04,closing_balance,4591202.09,4599948.08,8745.99,459.12
LN0002852,HL-FLT,2022-04,closing_principal,4458000.0,4599948.08,141948.08,445.8
LN0002852,HL-FLT,2022-04,interest,25831.97,26683.28,851.31,2.58
LN0002852,HL-FLT,2022-05,closing_balance,4586244.13,4595840.06,9595.93,458.62
LN0002852,HL-FLT,2022-05,closing_principal,4458000.0,4595840.06,137840.06,445.8
LN0002852,HL-FLT,2022-05,interest,26693.04,27542.98,849.94,2.67
LN0002852,HL-FLT,2022-06,closing_balance,4582183.88,4592632.9,10449.02,458.22
LN0002852,HL-FLT,2022-06,closing_principal,4458000.0,4592632.9,134632.9,445.8
LN0002852,HL-FLT,2022-06,interest,27590.75,28443.84,853.09,2.76
LN0002852,HL-FLT,2022-07,closing_balance,4577685.54,4589043.61,11358.07,457.77
LN0002852,HL-FLT,2022-07,closing_principal,4458000.0,4589043.61,131043.61,445.8
LN0002852,HL-FLT,2022-07,interest,30100.66,31009.71,909.05,3.01
LN0002852,HL-FLT,2022-08,closing_balance,4573187.2,4585430.08,12242.88,457.32
LN0002852,HL-FLT,2022-08,closing_principal,4458000.0,4585430.08,127430.08,445.8
LN0002852,HL-FLT,2022-08,interest,30100.66,30985.47,884.81,3.01
LN0002852,HL-FLT,2022-09,closing_balance,4568694.97,4581798.44,13103.47,456.87
LN0002852,HL-FLT,2022-09,closing_principal,4458000.0,4581798.44,123798.44,445.8
LN0002852,HL-FLT,2022-09,interest,30106.77,30967.36,860.59,3.01
LN0002852,HL-FLT,2022-10,closing_balance,4564500.75,4578492.69,13991.94,456.45
LN0002852,HL-FLT,2022-10,closing_principal,4458000.0,4578492.69,120492.69,445.8
LN0002852,HL-FLT,2022-10,interest,31993.78,32882.25,888.47,3.2
LN0002852,HL-FLT,2022-11,closing_balance,4559274.48,4574103.26,14828.78,455.93
LN0002852,HL-FLT,2022-11,closing_principal,4458000.0,4574103.26,116103.26,445.8
LN0002852,HL-FLT,2022-11,interest,30961.73,31798.57,836.84,3.1
LN0002852,HL-FLT,2022-12,closing_balance,4556845.14,4572553.13,15707.99,455.68
LN0002852,HL-FLT,2022-12,closing_principal,4458000.0,4572553.13,114553.13,445.8
LN0002852,HL-FLT,2022-12,interest,33758.66,34637.87,879.21,3.38
LN0002852,HL-FLT,2023-01,closing_balance,4553203.23,4569816.04,16612.81,455.32
LN0002852,HL-FLT,2023-01,closing_principal,4458000.0,4569816.04,111816.04,445.8
LN0002852,HL-FLT,2023-01,interest,35212.09,36116.91,904.82,3.52
LN0002852,HL-FLT,2023-02,closing_balance,4546153.7,4563564.23,17410.53,454.62
LN0002852,HL-FLT,2023-02,closing_principal,4458000.0,4563564.23,105564.23,445.8
LN0002852,HL-FLT,2023-02,interest,31804.47,32602.19,797.72,3.18
LN0002852,HL-FLT,2023-03,closing_balance,4543030.88,4561287.51,18256.63,454.3
LN0002852,HL-FLT,2023-03,closing_principal,4458000.0,4561287.51,103287.51,445.8
LN0002852,HL-FLT,2023-03,interest,35731.18,36577.28,846.1,3.57
LN0002852,HL-FLT,2023-04,closing_balance,4538296.13,4557363.49,19067.36,453.83
LN0002852,HL-FLT,2023-04,closing_principal,4458000.0,4557363.49,99363.49,445.8
LN0002852,HL-FLT,2023-04,interest,34992.25,35802.98,810.73,3.5
LN0002852,HL-FLT,2023-05,closing_balance,4534727.78,4554601.08,19873.3,453.47
